Customer_ID,Begin_Date,End_Date,Type,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Gender,Senior_Citizen,Partner,Dependents,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies
5899-MQZZL,2018-12-01,2020-01-01,month-to-month,yes,mailed check,75.0,999.45,female,0,no,no,yes,fiber optic,no,no,no,no,no,no
5899-OUVKV,2017-07-01,2020-02-01,month-to-month,yes,electronic check,94.5,2979.2,male,0,no,no,no,fiber optic,no,yes,no,no,yes,yes
5902-WBLSE,2014-04-01,2020-02-01,two year,yes,credit card,20.15,1411.2,female,0,yes,yes,no,,,,,,,
5906-BFOZT,2020-01-01,2020-02-01,month-to-month,yes,mailed check,19.5,19.5,male,0,no,no,no,,,,,,,
5906-CVLHP,2016-04-01,2020-01-01,one year,yes,credit card,54.15,2319.8,female,0,yes,yes,no,dsl,no,yes,no,yes,no,no
5906-DVAPM,2015-07-01,2020-02-01,one year,yes,credit card,75.0,4213.9,female,0,yes,yes,yes,dsl,yes,yes,no,yes,yes,no
5908-QMGOE,2018-08-01,2019-11-01,month-to-month,yes,credit card,74.2,1133.9,male,1,no,no,yes,fiber optic,no,no,no,no,no,no
5909-ECHUI,2019-09-01,2019-10-01,month-to-month,yes,electronic check,56.25,56.25,female,0,no,no,no,dsl,no,no,no,no,no,yes
5913-INRQV,2017-04-01,2020-02-01,one year,no,mailed check,90.15,3128.8,male,1,yes,no,no,fiber optic,yes,no,no,yes,yes,no
5914-DVBWJ,2018-05-01,2019-11-01,month-to-month,yes,electronic check,85.45,1505.85,female,1,no,no,yes,fiber optic,no,yes,no,yes,no,no
5914-GXMDA,2017-06-01,2020-02-01,one year,no,mailed check,19.3,593.2,female,0,yes,no,no,,,,,,,
5914-XRFQB,2014-02-01,2020-02-01,two year,yes,bank transfer,115.8,8424.9,male,0,yes,no,yes,fiber optic,yes,yes,yes,yes,yes,yes
5915-ANOEI,2014-04-01,2020-02-01,two year,no,mailed check,79.15,5536.5,male,0,yes,no,yes,dsl,yes,yes,yes,yes,yes,no
5915-DGNVC,2016-01-01,2020-02-01,one year,no,electronic check,71.8,3472.05,female,0,yes,no,yes,dsl,yes,yes,yes,no,no,yes
5916-QEWPT,2019-12-01,2020-02-01,month-to-month,no,credit card,69.0,147.8,female,0,yes,no,no,dsl,no,no,yes,no,yes,yes
5917-HBSDW,2017-01-01,2020-02-01,month-to-month,no,electronic check,19.35,683.75,female,0,yes,yes,no,,,,,,,
5917-RYRMG,2017-06-01,2020-02-01,one year,no,credit card,19.8,587.7,male,1,no,no,no,,,,,,,
5918-VUKWP,2017-06-01,2020-02-01,one year,no,bank transfer,20.55,654.55,female,0,no,no,no,,,,,,,
5919-TMRGD,2019-11-01,2019-12-01,month-to-month,yes,electronic check,79.35,79.35,female,0,no,yes,no,fiber optic,no,no,no,no,yes,no
5919-VCZYM,2019-12-01,2020-02-01,month-to-month,no,mailed check,20.05,42.7,male,0,no,no,no,,,,,,,
5921-NGYRH,2014-10-01,2020-02-01,month-to-month,yes,mailed check,73.55,4764.0,male,0,yes,no,no,fiber optic,yes,no,no,no,no,no
5922-ABDVO,2018-06-01,2020-01-01,month-to-month,no,mailed check,89.65,1761.05,female,0,yes,no,yes,fiber optic,no,no,yes,no,no,yes
5923-GXUOC,2019-01-01,2019-11-01,month-to-month,yes,electronic check,104.4,1081.45,male,0,no,no,no,fiber optic,yes,yes,yes,no,yes,yes
5924-IFQTT,2019-01-01,2020-02-01,month-to-month,yes,electronic check,72.8,930.05,male,0,yes,yes,yes,dsl,no,yes,yes,yes,yes,no
5924-SNGKP,2016-09-01,2020-02-01,one year,yes,credit card,20.25,865.0,female,0,no,yes,no,,,,,,,
5928-QLDHB,2019-05-01,2020-02-01,month-to-month,yes,electronic check,76.25,684.85,male,0,no,no,yes,fiber optic,no,no,no,no,no,no
5930-GBIWP,2014-05-01,2020-02-01,two year,yes,credit card,81.5,5553.25,male,0,no,no,yes,dsl,yes,yes,yes,yes,no,yes
5931-FLJJF,2019-05-01,2019-12-01,month-to-month,yes,mailed check,70.1,467.55,male,1,yes,no,no,fiber optic,no,no,no,no,no,no
5934-RMPOV,2018-04-01,2020-02-01,month-to-month,yes,electronic check,84.75,1816.75,female,0,no,yes,yes,fiber optic,no,no,no,no,no,yes
5934-TSSAU,2018-03-01,2020-02-01,month-to-month,yes,credit card,75.3,1702.9,female,0,yes,yes,no,fiber optic,no,no,yes,no,no,no
5935-FCCNB,2018-09-01,2020-02-01,month-to-month,yes,electronic check,94.2,1608.15,female,1,no,no,yes,fiber optic,no,no,no,no,yes,yes
5937-EORGB,2018-11-01,2020-02-01,month-to-month,yes,electronic check,96.5,1392.25,male,1,yes,no,yes,fiber optic,yes,no,yes,no,yes,no
5939-SXWHM,2016-02-01,2020-02-01,two year,no,bank transfer,26.3,1245.05,male,0,yes,yes,yes,,,,,,,
5939-XAIXZ,2018-07-01,2020-02-01,month-to-month,yes,mailed check,56.1,1033.9,female,0,no,no,yes,dsl,no,no,yes,no,no,no
5940-AHUHD,2019-12-01,2020-01-01,month-to-month,no,mailed check,70.6,70.6,male,0,no,no,no,fiber optic,no,no,no,no,no,no
5940-NFXKV,2018-06-01,2020-01-01,month-to-month,yes,electronic check,83.65,1465.75,male,0,yes,yes,yes,fiber optic,no,no,no,no,no,yes
5944-UGLLK,,,,,,,,,,,,,dsl,no,no,yes,yes,yes,yes
5945-AZYHT,2014-03-01,2020-02-01,one year,yes,electronic check,109.6,7854.15,male,0,yes,no,yes,fiber optic,yes,yes,yes,no,yes,yes
5947-SGKCL,2018-11-01,2020-02-01,month-to-month,yes,bank transfer,105.35,1559.25,female,0,yes,yes,yes,fiber optic,no,yes,yes,no,yes,yes
5948-UJZLF,2019-12-01,2020-02-01,month-to-month,no,mailed check,49.25,97.0,male,0,no,no,no,dsl,no,yes,no,no,no,no
5949-EBSQK,2019-09-01,2020-01-01,month-to-month,no,credit card,61.45,229.55,male,0,yes,yes,no,dsl,no,no,no,yes,no,yes
5949-HGVJL,2017-12-01,2020-02-01,month-to-month,yes,electronic check,73.05,1959.5,female,0,yes,no,no,dsl,no,yes,no,yes,yes,yes
5949-XIKAE,2019-05-01,2020-01-01,month-to-month,yes,electronic check,83.55,680.05,female,0,yes,yes,no,fiber optic,no,yes,no,no,yes,no
5950-AAAGJ,2018-08-01,2020-02-01,month-to-month,no,bank transfer,84.3,1537.9,male,0,no,no,yes,fiber optic,no,no,no,no,yes,no
5951-AOFIH,2017-05-01,2020-02-01,month-to-month,yes,credit card,66.4,2245.4,male,0,no,no,no,dsl,no,yes,yes,no,yes,no
5954-BDFSG,2014-02-01,2020-02-01,two year,yes,credit card,107.5,7853.7,female,0,no,no,yes,fiber optic,no,no,yes,yes,yes,yes
5955-EPOAZ,2019-08-01,2020-02-01,month-to-month,yes,mailed check,20.95,109.5,female,0,no,no,no,,,,,,,
5955-ERIHD,2018-04-01,2019-10-01,month-to-month,yes,electronic check,94.7,1687.95,male,0,yes,no,yes,fiber optic,no,no,no,no,yes,yes
5956-VKDTT,2019-06-01,2019-11-01,month-to-month,yes,electronic check,74.35,334.8,female,1,yes,no,yes,fiber optic,no,no,no,no,no,no
5956-YHHRX,2018-05-01,2020-02-01,month-to-month,yes,electronic check,104.35,2271.85,male,1,no,no,yes,fiber optic,no,yes,yes,no,yes,yes
5959-BELXA,2017-05-01,2020-01-01,month-to-month,yes,credit card,96.15,3019.25,male,1,no,no,yes,fiber optic,no,no,no,no,yes,yes
5960-MVTUK,,,,,,,,,,,,,dsl,no,no,no,yes,no,no
5960-WPXQM,2019-10-01,2019-11-01,month-to-month,yes,electronic check,79.05,79.05,male,0,no,no,no,fiber optic,no,no,no,no,yes,no
5961-VUSRV,2019-02-01,2020-02-01,one year,yes,bank transfer,19.35,219.35,female,0,no,no,no,,,,,,,
5965-GGPRW,2014-02-01,2020-02-01,two year,no,bank transfer,105.25,7609.75,male,0,yes,yes,yes,fiber optic,yes,no,yes,no,yes,yes
5966-EMAZU,2014-10-01,2020-02-01,one year,yes,mailed check,108.5,6880.85,male,0,yes,no,yes,fiber optic,yes,no,yes,yes,yes,yes
5968-HYJRZ,2016-03-01,2020-02-01,two year,no,mailed check,24.55,1160.45,male,0,yes,yes,yes,,,,,,,
5968-VXZLG,2019-12-01,2020-02-01,month-to-month,yes,bank transfer,46.6,87.9,male,0,no,no,no,dsl,no,no,no,no,no,no
5968-XQIVE,2014-02-01,2020-02-01,one year,yes,electronic check,89.7,6588.95,male,0,yes,yes,yes,fiber optic,no,yes,no,no,yes,no
5970-GHJAW,2016-04-01,2020-02-01,two year,no,credit card,19.95,862.4,male,0,yes,yes,no,,,,,,,
5973-EJGDP,2015-11-01,2020-02-01,month-to-month,yes,electronic check,87.35,4473.0,male,0,no,no,yes,fiber optic,no,yes,yes,yes,no,no
5975-BAICR,2017-02-01,2020-02-01,one year,yes,credit card,63.7,2188.5,male,0,yes,yes,no,dsl,yes,no,yes,no,no,yes
5976-JCJRH,2019-02-01,2019-12-01,month-to-month,yes,electronic check,70.3,738.2,male,0,yes,no,no,fiber optic,no,no,no,no,no,no
5977-CKHON,2016-07-01,2020-02-01,month-to-month,yes,bank transfer,92.55,4039.0,female,0,yes,yes,yes,fiber optic,no,no,yes,no,no,yes
5980-BDHPY,2014-02-01,2020-02-01,two year,yes,bank transfer,87.1,6230.1,male,0,yes,no,yes,dsl,yes,yes,yes,yes,yes,yes
5980-NOPLP,2016-02-01,2019-10-01,month-to-month,yes,electronic check,96.1,4364.1,female,0,yes,no,yes,fiber optic,no,no,no,no,yes,yes
5981-ITEMU,2016-08-01,2019-12-01,month-to-month,yes,bank transfer,97.1,3706.95,male,0,yes,no,yes,fiber optic,no,no,no,no,yes,yes
5981-ZVXOT,2017-03-01,2020-02-01,one year,yes,electronic check,108.35,3726.15,female,1,no,no,yes,fiber optic,yes,yes,yes,no,yes,yes
5982-FPVQN,2017-01-01,2020-02-01,month-to-month,yes,electronic check,95.15,3532.85,female,0,yes,yes,yes,fiber optic,no,yes,yes,no,no,yes
5982-PSMKW,2018-03-01,2020-02-01,two year,yes,credit card,91.1,2198.3,female,0,yes,yes,yes,dsl,yes,yes,yes,yes,yes,yes
5982-XMDEX,2014-09-01,2020-02-01,two year,no,bank transfer,26.5,1698.55,female,0,no,no,yes,,,,,,,
5985-BEHZK,2014-02-01,2020-02-01,one year,no,credit card,105.0,7578.05,female,1,yes,no,yes,fiber optic,no,yes,yes,no,yes,yes
5985-TBABQ,2017-06-01,2020-02-01,one year,no,mailed check,74.75,2282.95,female,0,no,no,yes,dsl,yes,no,no,no,yes,yes
5986-WWXDV,2016-11-01,2020-02-01,one year,no,bank transfer,19.35,779.2,male,0,no,yes,no,,,,,,,
5989-AXPUC,2014-06-01,2020-02-01,two year,no,mailed check,118.6,7990.05,female,0,yes,no,yes,fiber optic,yes,yes,yes,yes,yes,yes
5989-OMNJE,,,,,,,,,,,,,dsl,yes,yes,yes,no,yes,yes
5989-PGKJB,2018-10-01,2020-02-01,month-to-month,yes,electronic check,86.25,1340.1,female,0,no,no,no,fiber optic,no,yes,no,no,no,yes
5993-BQHEA,2019-02-01,2020-02-01,one year,no,credit card,20.05,267.0,male,0,no,no,no,,,,,,,
5993-JSUWV,2014-08-01,2020-02-01,two year,yes,bank transfer,61.15,4017.45,female,0,no,no,no,dsl,yes,yes,yes,no,no,no
5995-LFTLE,2015-04-01,2020-02-01,two year,yes,credit card,25.3,1474.35,male,0,no,no,yes,,,,,,,
5995-OIGLP,2019-01-01,2020-01-01,month-to-month,no,mailed check,56.65,654.85,male,0,no,no,no,dsl,yes,no,no,yes,no,no
5995-SNNEW,2018-03-01,2020-02-01,month-to-month,yes,electronic check,104.45,2184.85,male,1,yes,no,yes,fiber optic,no,yes,yes,no,yes,yes
5995-WWKKG,2017-01-01,2020-02-01,one year,yes,electronic check,19.8,695.05,female,0,no,no,no,,,,,,,
5996-DAOQL,2020-01-01,2020-02-01,month-to-month,yes,mailed check,20.45,20.45,male,0,no,no,no,,,,,,,
5996-EBTKM,2014-07-01,2020-02-01,two year,yes,bank transfer,69.9,4615.9,female,0,yes,yes,yes,dsl,no,no,yes,yes,no,yes
5996-NRVXR,2016-10-01,2020-02-01,one year,yes,credit card,98.15,4116.8,male,1,yes,no,no,fiber optic,yes,yes,yes,yes,yes,no
5997-OPVFA,2014-02-01,2020-02-01,two year,yes,bank transfer,89.05,6254.45,male,0,yes,no,yes,dsl,yes,yes,yes,yes,yes,yes
5998-DZLYR,2015-01-01,2020-02-01,two year,yes,bank transfer,94.35,5703.0,female,0,yes,no,yes,fiber optic,no,yes,no,yes,no,yes
5998-VVEJY,2017-08-01,2019-10-01,month-to-month,yes,electronic check,80.5,2088.8,male,0,no,no,yes,fiber optic,no,no,no,yes,no,no
5999-LCXAO,,,,,,,,,,,,,dsl,yes,no,no,no,no,no
6000-APYLU,2019-01-01,2019-10-01,month-to-month,yes,electronic check,80.8,713.1,male,0,no,no,no,fiber optic,no,no,no,no,no,yes
6000-UKLWI,2016-09-01,2020-02-01,two year,no,mailed check,20.15,802.35,male,0,no,no,no,,,,,,,
6005-OBZPH,2017-11-01,2020-01-01,month-to-month,yes,electronic check,89.15,2277.65,female,1,no,no,yes,fiber optic,no,yes,no,no,yes,no
6007-TCTST,2014-02-01,2020-02-01,two year,yes,bank transfer,115.8,8476.5,female,0,yes,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes
6008-NAIXK,,,,,,,,,,,,,dsl,no,yes,yes,no,yes,yes
6010-DDPPW,2014-04-01,2020-02-01,two year,no,bank transfer,25.15,1940.85,male,0,yes,no,yes,,,,,,,
6013-BHCAW,2015-01-01,2020-02-01,two year,yes,bank transfer,81.0,4976.15,male,0,yes,yes,yes,dsl,no,no,yes,yes,yes,yes
6015-VVHHE,2019-06-01,2019-11-01,month-to-month,yes,credit card,83.15,446.05,female,1,no,no,yes,fiber optic,no,no,no,no,yes,no
6016-LVTJQ,2017-04-01,2020-02-01,month-to-month,no,mailed check,20.65,716.4,female,0,yes,yes,no,,,,,,,
6016-NXBNJ,2017-03-01,2020-02-01,one year,yes,mailed check,19.15,638.0,male,0,no,no,no,,,,,,,
6017-PPLPX,2018-03-01,2019-11-01,month-to-month,yes,electronic check,70.45,1470.95,male,0,yes,yes,no,fiber optic,no,no,no,no,no,no
6022-KOUQO,,,,,,,,,,,,,dsl,no,no,no,yes,no,no
6022-UGGSO,2017-03-01,2019-11-01,month-to-month,yes,electronic check,74.4,2276.95,female,1,no,no,no,fiber optic,no,yes,no,no,no,no
6023-GSSXW,2014-05-01,2020-02-01,two year,yes,credit card,61.45,4131.2,female,0,yes,no,no,dsl,no,yes,no,no,no,yes
6023-YEBUP,2019-09-01,2019-12-01,month-to-month,yes,electronic check,100.95,329.95,male,0,no,no,yes,fiber optic,no,no,yes,no,yes,yes
6024-RUGGH,2014-02-01,2020-02-01,two year,yes,bank transfer,25.2,1798.9,male,0,yes,yes,yes,,,,,,,
6029-CSMJE,,,,,,,,,,,,,dsl,no,no,no,no,no,no
6029-WTIPC,2016-10-01,2019-11-01,month-to-month,yes,electronic check,101.1,3744.05,male,1,no,no,yes,fiber optic,no,no,yes,no,yes,yes
6030-REHUX,2017-10-01,2020-02-01,month-to-month,yes,electronic check,110.85,3204.4,female,1,yes,no,yes,fiber optic,no,yes,yes,yes,yes,yes
6032-IGALN,,,,,,,,,,,,,dsl,no,no,no,no,no,no
6032-KRXXO,2017-04-01,2019-10-01,month-to-month,yes,electronic check,90.25,2755.35,male,0,no,no,no,fiber optic,no,no,no,no,yes,yes
6034-YMTOB,2019-09-01,2020-02-01,month-to-month,yes,mailed check,75.65,399.45,female,0,no,no,no,fiber optic,no,no,no,yes,no,no
6034-ZRYCV,,,,,,,,,,,,,dsl,no,yes,yes,no,yes,yes
6035-BXTTY,2017-06-01,2020-02-01,month-to-month,no,bank transfer,54.65,1830.1,female,1,no,no,no,dsl,no,yes,no,yes,no,no
6035-RIIOM,2015-08-01,2020-02-01,two year,yes,bank transfer,97.2,5129.45,female,0,no,no,yes,fiber optic,no,yes,no,no,yes,yes
6036-TTFYU,2018-10-01,2020-02-01,month-to-month,no,mailed check,19.6,314.45,female,0,yes,no,no,,,,,,,
6038-GCYEC,,,,,,,,,,,,,dsl,no,yes,yes,no,yes,yes
6040-CGACY,2018-11-01,2020-02-01,month-to-month,no,mailed check,19.6,299.4,female,0,no,no,no,,,,,,,
6047-SUHPR,2016-11-01,2020-02-01,one year,no,electronic check,59.8,2343.85,male,0,yes,yes,no,dsl,yes,yes,yes,no,no,no
6047-YHPVI,2019-06-01,2019-11-01,month-to-month,yes,electronic check,69.7,316.9,male,0,no,no,no,fiber optic,no,no,no,no,no,no
6048-NJXHX,2016-09-01,2020-02-01,two year,yes,electronic check,19.75,899.45,male,0,yes,no,no,,,,,,,
6048-QBXKL,2019-12-01,2020-02-01,month-to-month,yes,credit card,56.55,118.25,female,1,no,no,yes,dsl,no,yes,no,no,no,no
6048-UWKAL,2014-05-01,2020-02-01,two year,no,credit card,105.4,6998.95,female,1,yes,no,yes,fiber optic,no,yes,no,yes,yes,yes
6050-FFXES,2014-05-01,2020-02-01,two year,no,bank transfer,105.35,7240.65,female,0,yes,no,yes,fiber optic,no,no,yes,yes,yes,yes
6050-IJRHS,2014-04-01,2020-02-01,one year,yes,electronic check,106.5,7397.0,female,0,yes,yes,yes,fiber optic,no,yes,yes,no,yes,yes
6051-PTVNS,2015-07-01,2020-02-01,one year,no,credit card,19.15,998.1,female,0,yes,yes,no,,,,,,,
6060-DRTNL,2019-05-01,2019-10-01,month-to-month,yes,mailed check,84.85,415.55,female,1,no,no,no,fiber optic,no,no,yes,no,yes,no
6060-QBMGV,2014-04-01,2020-02-01,two year,no,credit card,19.85,1433.8,male,0,yes,no,no,,,,,,,
6061-GWWAV,2016-09-01,2020-02-01,one year,no,mailed check,70.2,2894.55,male,0,no,yes,no,dsl,yes,yes,yes,no,yes,no
6061-PQHMK,2018-01-01,2020-02-01,one year,no,credit card,19.9,527.5,female,0,no,no,no,,,,,,,
6064-PUPMC,2018-03-01,2020-02-01,one year,no,credit card,57.2,1423.35,male,0,yes,yes,no,dsl,yes,no,no,yes,no,no
6064-ZATLR,2017-11-01,2020-02-01,two year,no,bank transfer,52.85,1498.65,female,0,no,no,no,dsl,yes,yes,no,no,no,no
6067-NGCEU,2014-09-01,2020-02-01,month-to-month,yes,credit card,111.05,7107.0,female,0,no,no,yes,fiber optic,yes,yes,yes,no,yes,yes
6072-NUQCB,2018-04-01,2020-02-01,one year,no,bank transfer,20.25,488.25,male,0,yes,yes,no,,,,,,,
6075-QMNRR,2015-10-01,2020-02-01,month-to-month,yes,bank transfer,49.75,2535.55,female,0,no,no,no,dsl,yes,no,no,no,no,no
6075-SLNIL,2016-12-01,2020-02-01,month-to-month,yes,credit card,95.1,3691.2,male,0,no,no,yes,fiber optic,no,yes,yes,no,no,yes
6077-BDPXA,2019-11-01,2020-02-01,month-to-month,yes,electronic check,70.15,194.2,female,0,no,no,no,fiber optic,no,no,no,no,no,no
6078-VESFR,2019-01-01,2020-02-01,month-to-month,no,bank transfer,70.45,849.1,male,1,yes,no,no,fiber optic,no,no,no,no,no,no
6080-LNESI,2015-11-01,2020-02-01,two year,no,mailed check,24.75,1234.6,male,0,no,no,yes,,,,,,,
6080-TCMYC,2016-10-01,2020-02-01,month-to-month,yes,electronic check,81.2,3292.3,male,0,yes,yes,yes,fiber optic,no,no,yes,no,no,no
6082-GLJIX,2018-08-01,2020-02-01,month-to-month,no,mailed check,19.25,331.35,male,0,no,no,no,,,,,,,
6082-OQFBA,2018-03-01,2020-02-01,one year,no,mailed check,19.65,436.9,male,0,yes,yes,no,,,,,,,
6086-ESGRL,2019-11-01,2019-12-01,month-to-month,no,credit card,80.15,80.15,female,0,no,no,no,fiber optic,no,no,no,no,no,yes
6087-MVHJH,2018-07-01,2019-11-01,month-to-month,yes,electronic check,88.45,1422.1,female,0,no,no,yes,fiber optic,no,no,yes,no,no,yes
6087-YPWHO,2014-02-01,2020-02-01,two year,no,mailed check,68.15,4808.7,male,0,yes,no,yes,dsl,yes,yes,yes,yes,no,no
6088-BXMRG,2017-06-01,2020-02-01,month-to-month,yes,electronic check,98.85,3089.6,female,0,yes,yes,yes,fiber optic,no,yes,no,no,yes,yes
6092-QZVPP,2017-02-01,2020-02-01,month-to-month,yes,credit card,79.2,2854.95,male,0,no,no,no,dsl,yes,no,yes,yes,yes,yes
6094-ZIVKX,2014-06-01,2020-02-01,one year,yes,credit card,54.45,3674.95,female,0,no,no,no,dsl,yes,no,yes,no,no,no
6096-EGVTU,2014-10-01,2020-02-01,one year,no,mailed check,24.9,1595.5,female,0,yes,yes,yes,,,,,,,
6097-EQISJ,2014-04-01,2019-10-01,one year,yes,credit card,102.45,6615.15,female,0,yes,yes,yes,fiber optic,no,yes,yes,no,yes,yes
6100-FJZDG,2017-12-01,2020-02-01,one year,yes,bank transfer,20.05,505.9,male,0,yes,yes,no,,,,,,,
6100-QQHEB,2018-06-01,2019-11-01,month-to-month,yes,electronic check,92.55,1515.1,male,0,yes,yes,yes,fiber optic,no,no,no,no,yes,yes
6101-IMRMM,2019-05-01,2019-11-01,month-to-month,no,mailed check,94.5,575.45,male,0,no,yes,no,fiber optic,no,no,yes,no,yes,yes
6103-BOCOU,2017-12-01,2020-02-01,month-to-month,yes,electronic check,80.7,2193.0,female,0,no,no,yes,fiber optic,no,no,yes,no,no,no
6103-LIANB,2015-03-01,2020-02-01,two year,yes,credit card,99.5,5861.75,male,0,yes,yes,yes,fiber optic,no,no,yes,no,yes,yes
6103-QCKFX,2016-06-01,2020-02-01,month-to-month,no,bank transfer,56.25,2419.55,female,0,yes,yes,no,dsl,yes,no,no,yes,no,no
6108-OQZDQ,2019-08-01,2019-12-01,month-to-month,yes,electronic check,97.95,384.5,female,0,yes,yes,yes,fiber optic,no,yes,no,no,yes,yes
6110-OHIHY,2019-07-01,2019-10-01,month-to-month,no,electronic check,79.25,267.6,male,0,no,no,no,fiber optic,no,no,no,no,yes,no
6112-KTHFQ,2019-01-01,2020-02-01,month-to-month,yes,mailed check,19.3,279.3,female,0,no,no,no,,,,,,,
6114-TCFID,,,,,,,,,,,,,dsl,yes,yes,no,yes,no,no
6115-ZTBFQ,,,,,,,,,,,,,dsl,yes,yes,yes,yes,yes,yes
6116-RFVHN,2017-04-01,2020-02-01,month-to-month,yes,electronic check,100.45,3414.65,female,0,yes,no,yes,fiber optic,no,no,yes,no,yes,yes
6119-SPUDB,,,,,,,,,,,,,dsl,yes,no,yes,yes,no,no
6120-RJKLU,2014-12-01,2020-02-01,two year,yes,credit card,79.95,4819.75,female,1,yes,no,no,dsl,yes,no,yes,yes,yes,yes
6121-TNHBO,2014-11-01,2020-02-01,one year,no,bank transfer,83.0,5243.05,female,1,no,no,yes,dsl,yes,yes,yes,yes,yes,no
6121-VZNQB,2019-12-01,2020-01-01,month-to-month,yes,mailed check,19.1,19.1,female,0,no,no,no,,,,,,,
6122-EFVKN,,,,,,,,,,,,,dsl,yes,no,no,yes,no,no
6122-LJADA,2014-04-01,2020-02-01,two year,yes,credit card,90.15,6237.05,male,0,yes,yes,yes,dsl,yes,yes,yes,yes,yes,yes
6124-ACRHJ,2020-01-01,2020-02-01,month-to-month,no,mailed check,19.75,19.75,female,0,no,no,no,,,,,,,
6127-ISGTU,2018-09-01,2020-01-01,month-to-month,yes,electronic check,84.95,1378.25,female,0,yes,no,yes,fiber optic,no,no,no,no,yes,no
6127-IYJOZ,2020-01-01,2020-02-01,month-to-month,yes,mailed check,45.85,45.85,male,1,no,no,no,dsl,no,no,no,no,no,no
6128-AQBMT,,,,,,,,,,,,,dsl,no,yes,yes,no,yes,yes
6128-CZOMY,2019-11-01,2019-12-01,month-to-month,yes,electronic check,45.65,45.65,female,0,no,no,no,dsl,no,no,no,no,no,no
6128-DAFVY,,,,,,,,,,,,,dsl,no,no,no,no,yes,yes
6131-FOYAS,2017-03-01,2020-02-01,month-to-month,yes,electronic check,59.6,2094.9,male,0,no,no,yes,dsl,yes,no,yes,no,no,no
6131-IUNXN,2018-07-01,2020-02-01,month-to-month,no,mailed check,20.2,382.2,female,0,yes,yes,no,,,,,,,
6131-JLWZM,2019-01-01,2020-02-01,month-to-month,yes,mailed check,20.3,275.4,female,0,no,no,no,,,,,,,
6133-OZILE,,,,,,,,,,,,,dsl,no,no,yes,yes,no,no
6134-KWTBV,2014-12-01,2020-02-01,two year,no,bank transfer,23.4,1429.65,male,0,no,no,yes,,,,,,,
6135-OZQVA,2019-07-01,2020-02-01,month-to-month,yes,electronic check,53.65,404.35,female,0,no,no,yes,dsl,yes,no,no,no,no,no
6137-MFAJN,,,,,,,,,,,,,dsl,yes,yes,no,no,yes,no
6137-NICCO,2019-08-01,2020-02-01,month-to-month,yes,mailed check,94.05,518.75,female,0,yes,yes,yes,fiber optic,no,yes,yes,no,yes,no
6139-ZZRBQ,2014-10-01,2020-02-01,two year,yes,bank transfer,20.05,1198.05,male,1,no,no,no,,,,,,,
6140-QNRQQ,2019-10-01,2019-11-01,month-to-month,yes,mailed check,71.55,71.55,male,0,no,no,no,fiber optic,no,no,no,no,no,no
6141-OOXUQ,2019-09-01,2019-10-01,month-to-month,no,mailed check,19.65,19.65,male,0,no,no,no,,,,,,,
6142-VSJQO,2019-11-01,2019-12-01,month-to-month,yes,bank transfer,44.35,44.35,female,0,yes,yes,no,dsl,no,no,no,no,no,no
6143-JQKEA,2019-04-01,2020-02-01,month-to-month,yes,credit card,45.8,436.2,male,0,no,no,no,dsl,no,no,no,no,no,no
6145-NNPNO,2020-01-01,2020-02-01,month-to-month,no,bank transfer,44.15,44.15,female,0,no,no,no,dsl,no,no,no,no,no,no
6147-CBCRA,2017-05-01,2020-02-01,month-to-month,no,mailed check,20.05,669.45,female,0,yes,no,no,,,,,,,
6152-ONASV,2014-06-01,2020-02-01,one year,no,bank transfer,58.25,3975.7,female,0,yes,no,yes,dsl,yes,no,no,yes,no,no
6156-UZDLF,2017-12-01,2020-02-01,one year,yes,credit card,87.15,2274.1,female,0,no,no,no,fiber optic,yes,no,yes,yes,no,no
6158-DWPZT,,,,,,,,,,,,,dsl,no,no,no,no,no,no
6158-HDPXZ,,,,,,,,,,,,,dsl,no,no,no,no,no,no
6161-ERDGD,2014-03-01,2020-02-01,one year,no,electronic check,85.45,6300.85,male,0,yes,yes,yes,dsl,yes,no,yes,yes,yes,yes
6161-UUUTA,2019-08-01,2019-11-01,month-to-month,yes,electronic check,79.9,260.9,male,1,no,no,no,fiber optic,no,no,no,no,yes,no
6164-HAQTX,,,,,,,,,,,,,dsl,yes,yes,yes,yes,yes,no
6164-HXUGH,2019-08-01,2020-02-01,month-to-month,no,mailed check,19.85,119.3,female,0,yes,yes,no,,,,,,,
6166-ILMNY,2019-10-01,2019-12-01,month-to-month,no,bank transfer,69.75,144.55,female,0,no,no,no,fiber optic,no,no,no,no,no,no
6166-YIPFO,,,,,,,,,,,,,dsl,yes,yes,yes,yes,yes,yes
6168-WFVVF,2019-10-01,2020-01-01,month-to-month,yes,electronic check,70.3,235.5,female,1,no,no,no,fiber optic,no,no,no,no,no,no
6168-YBYNP,2015-03-01,2020-02-01,month-to-month,yes,electronic check,111.35,6519.75,male,0,no,no,yes,fiber optic,no,yes,yes,yes,yes,yes
6169-PGNCD,2015-05-01,2020-02-01,two year,yes,credit card,74.3,4166.35,female,0,no,no,no,dsl,yes,yes,yes,yes,yes,no
6169-PPETC,2017-03-01,2020-02-01,two year,no,bank transfer,20.5,759.35,male,0,yes,yes,no,,,,,,,
