Customer_ID,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies
0266-GMEAO,fiber optic,yes,yes,yes,yes,yes,yes
5590-YRFJT,dsl,no,no,no,no,no,no
5574-NXZIU,fiber optic,yes,yes,yes,yes,yes,yes
0019-GFNTW,dsl,yes,yes,yes,yes,no,no
4256-ZWTZI,dsl,no,no,no,yes,no,no
8309-PPCED,fiber optic,no,yes,yes,yes,yes,yes
4098-NAUKP,fiber optic,no,yes,yes,no,no,no
5196-WPYOW,dsl,yes,yes,no,yes,no,no
4608-LCIMN,dsl,no,no,no,no,no,no
1485-YDHMM,fiber optic,no,yes,no,yes,no,yes
8161-QYMTT,fiber optic,no,no,no,no,yes,yes
9581-GVBXT,dsl,yes,no,yes,no,no,no
5862-BRIXZ,dsl,yes,no,yes,yes,yes,yes
5404-GGUKR,dsl,no,yes,no,no,no,no
3308-JSGML,dsl,yes,no,yes,yes,yes,yes
2126-GSEGL,dsl,no,yes,yes,yes,yes,yes
3677-TNKIO,fiber optic,no,no,no,no,no,no
0440-QEXBZ,dsl,no,no,no,no,no,no
2434-EEVDB,fiber optic,yes,no,yes,no,yes,no
6762-QVYJO,dsl,yes,no,yes,yes,yes,yes
6199-IWKGC,fiber optic,no,no,no,yes,yes,yes
2675-DHUTR,fiber optic,no,yes,no,no,yes,yes
8152-VETUR,fiber optic,no,yes,no,no,yes,yes
9667-EQRXU,dsl,no,no,yes,no,yes,no
7446-YPODE,dsl,yes,yes,no,no,no,no
9522-BNTHX,dsl,no,yes,yes,no,yes,yes
4676-WLUHT,dsl,yes,yes,no,no,no,yes
3329-WDIOK,dsl,no,yes,no,no,yes,yes
2873-ZLIWT,fiber optic,no,no,yes,yes,no,no
3415-TAILE,dsl,no,no,no,no,yes,yes
0757-WCUUZ,dsl,no,no,yes,no,no,yes
1629-DQQVB,dsl,yes,no,no,no,no,no
1915-IOFGU,fiber optic,no,no,no,no,no,no
3045-XETSH,fiber optic,no,yes,yes,no,no,yes
0374-AACSZ,dsl,yes,no,no,no,no,no
4872-VXRIL,dsl,yes,yes,no,yes,no,no
9140-CZQZZ,dsl,yes,yes,no,yes,yes,yes
9938-TKDGL,fiber optic,yes,no,no,yes,yes,yes
0531-ZZJWQ,fiber optic,no,no,no,no,no,no
6537-QLGEX,dsl,yes,no,no,no,yes,no
2688-BHGOG,fiber optic,no,no,no,no,no,yes
7683-CBDKJ,dsl,yes,yes,no,no,yes,no
0946-CLJTI,fiber optic,no,no,yes,no,yes,yes
3160-TYXLT,dsl,yes,yes,no,no,no,yes
1325-USMEC,fiber optic,yes,yes,yes,no,yes,no
0916-QOFDP,fiber optic,no,no,no,no,yes,yes
0628-CNQRM,dsl,yes,no,yes,yes,yes,no
5606-AMZBO,fiber optic,yes,no,no,no,no,no
7665-TOALD,fiber optic,no,no,no,no,no,no
0112-QWPNC,dsl,yes,no,yes,yes,yes,yes
0324-BRPCJ,fiber optic,no,yes,no,no,yes,yes
2777-PHDEI,fiber optic,no,no,no,no,yes,no
5640-CAXOA,dsl,no,no,no,yes,no,yes
2235-EZAIK,dsl,yes,yes,yes,yes,yes,no
1196-AMORA,fiber optic,no,no,no,no,no,no
4282-YMKNA,fiber optic,no,no,no,no,no,no
1453-RZFON,dsl,yes,no,no,no,no,no
8263-OKETD,dsl,no,yes,no,yes,no,yes
2476-YGEFM,fiber optic,no,no,no,no,no,no
8687-BAFGU,fiber optic,no,no,no,yes,no,no
0641-EVBOJ,fiber optic,yes,no,no,yes,no,no
0829-XXPLX,fiber optic,yes,no,yes,no,yes,no
9974-JFBHQ,fiber optic,no,yes,no,yes,yes,yes
6624-JDRDS,dsl,yes,no,no,no,no,no
9780-FKVVF,dsl,yes,no,no,no,no,yes
1919-RTPQD,dsl,no,no,no,no,no,no
5214-NLTIT,fiber optic,no,no,yes,no,no,yes
3345-PBBFH,dsl,no,yes,no,no,no,no
5055-BRMNE,fiber optic,yes,no,no,yes,yes,yes
9189-JWSHV,fiber optic,no,no,no,no,yes,yes
2190-PHBHR,fiber optic,yes,yes,no,no,no,yes
0746-JTRFU,dsl,no,no,no,no,no,no
5208-FVQKB,dsl,yes,yes,no,yes,no,yes
7184-LRUUR,dsl,no,yes,yes,no,yes,no
6627-CFOSN,fiber optic,yes,yes,yes,no,no,yes
7247-XOZPB,dsl,yes,no,yes,yes,yes,no
6211-WWLTF,fiber optic,yes,no,yes,no,yes,yes
4826-TZEVA,fiber optic,no,yes,no,no,no,no
9138-EFSMO,fiber optic,no,no,no,no,no,yes
0576-WNXXC,fiber optic,no,yes,yes,no,no,yes
4632-XJMEX,dsl,yes,yes,no,yes,no,no
8910-LEDAG,fiber optic,no,no,no,no,no,no
3452-GWUIN,fiber optic,no,no,no,no,yes,yes
2716-GFZOR,fiber optic,yes,yes,yes,no,no,no
4628-CTTLA,dsl,no,yes,no,no,yes,no
3192-LNKRK,fiber optic,no,no,yes,no,yes,no
4439-YRNVD,dsl,no,yes,no,yes,no,no
6834-NXDCA,dsl,no,no,no,no,no,no
2208-UGTGR,fiber optic,no,yes,no,no,yes,yes
3005-TYFRD,fiber optic,no,yes,yes,no,yes,yes
8670-MEFCP,dsl,yes,yes,yes,yes,yes,yes
5597-GLBUC,fiber optic,no,no,yes,no,yes,no
7278-CKDNC,fiber optic,no,yes,no,no,no,no
2748-MYRVK,fiber optic,no,yes,no,no,yes,yes
8450-UYIBU,dsl,no,no,yes,no,yes,no
2969-VAPYH,dsl,yes,yes,no,yes,no,no
4822-YCXMX,fiber optic,no,no,no,no,no,yes
7181-OQCUT,fiber optic,yes,no,yes,no,yes,yes
8474-UMLNT,dsl,yes,yes,no,yes,no,yes
9821-POOTN,fiber optic,no,no,no,no,no,no
6559-ILWKJ,dsl,no,yes,no,no,yes,yes
0187-QSXOE,fiber optic,no,no,no,no,yes,yes
7733-UDMTP,dsl,no,yes,yes,no,yes,yes
2649-HWLYB,dsl,yes,no,yes,yes,no,yes
4229-CZMLL,fiber optic,no,no,no,no,no,no
6904-JLBGY,fiber optic,yes,yes,yes,yes,yes,yes
1685-VAYJF,dsl,no,no,no,no,no,no
6917-YACBP,fiber optic,yes,yes,yes,no,no,no
5049-MUBWG,dsl,yes,no,no,yes,yes,yes
4223-WOZCM,dsl,no,no,yes,no,no,no
0769-MURVM,dsl,yes,yes,yes,yes,yes,yes
9253-VIFJQ,dsl,yes,yes,yes,no,no,no
7030-FZTFM,fiber optic,no,yes,yes,yes,yes,yes
9741-YLNTD,fiber optic,no,no,no,yes,no,yes
5120-ZBLAI,dsl,no,no,yes,no,yes,yes
1194-BHJYC,dsl,yes,no,yes,yes,yes,yes
3663-MITLP,fiber optic,no,yes,yes,no,yes,yes
0906-QVPMS,fiber optic,yes,yes,yes,yes,yes,yes
7858-GTZSP,fiber optic,no,no,no,no,no,yes
3285-UCQVC,dsl,no,no,no,yes,no,no
3470-BTGQO,dsl,no,no,no,no,no,no
1209-VFFOC,dsl,yes,yes,yes,yes,no,yes
8224-DWCKX,fiber optic,no,no,no,no,no,no
5482-PLVPE,dsl,no,no,no,no,no,no
4553-DVPZG,fiber optic,no,no,yes,no,yes,yes
4902-OHLSK,fiber optic,no,no,no,yes,yes,yes
6917-IAYHD,dsl,no,yes,no,yes,no,no
0495-ZBNGW,fiber optic,no,no,yes,no,no,no
7572-KPVKK,fiber optic,no,no,yes,yes,yes,yes
2357-COQEK,fiber optic,no,no,yes,yes,yes,yes
7103-ZGVNT,dsl,yes,yes,no,yes,yes,no
3737-GCSPV,fiber optic,yes,no,no,yes,yes,no
2027-WKXMW,fiber optic,no,yes,yes,yes,yes,yes
1768-HNVGJ,dsl,yes,no,no,yes,no,yes
5934-RMPOV,fiber optic,no,no,no,no,no,yes
4088-YLDSU,fiber optic,no,no,yes,yes,yes,yes
8316-BBQAY,dsl,yes,no,yes,yes,yes,yes
4395-PZMSN,fiber optic,no,yes,no,no,no,yes
6427-FEFIG,dsl,yes,no,yes,no,yes,yes
0017-IUDMW,fiber optic,yes,yes,yes,yes,yes,yes
8706-HRADD,dsl,yes,no,no,yes,yes,no
9955-QOPOY,dsl,no,yes,yes,yes,yes,yes
4385-ZKVNW,dsl,no,yes,no,yes,no,no
5446-DKWYW,dsl,no,no,yes,no,yes,no
2034-CGRHZ,fiber optic,no,yes,yes,no,yes,yes
5797-APWZC,fiber optic,no,no,no,no,yes,yes
3683-QKIUE,dsl,no,no,no,yes,no,no
4228-ZGYUW,fiber optic,no,yes,no,no,no,yes
9031-ZVQPT,fiber optic,no,yes,yes,yes,yes,yes
2990-IAJSV,dsl,yes,yes,yes,yes,yes,yes
8107-KNCIM,fiber optic,no,no,no,no,no,no
5176-LDKUH,fiber optic,no,yes,no,no,no,no
6480-YAGIY,fiber optic,yes,yes,yes,yes,yes,yes
4029-HPFVY,fiber optic,no,no,no,no,no,no
3519-ZKXGG,fiber optic,no,no,no,no,no,no
5457-COLHT,dsl,yes,yes,no,yes,yes,yes
6416-TVAIH,fiber optic,no,no,no,no,no,no
5451-YHYPW,fiber optic,yes,yes,yes,yes,yes,yes
5108-ADXWO,fiber optic,yes,no,no,no,no,no
7998-WNZEM,dsl,yes,yes,yes,yes,no,yes
3066-RRJIO,fiber optic,no,no,no,no,no,no
4664-NJCMS,dsl,yes,no,yes,yes,yes,yes
7629-WFGLW,fiber optic,yes,yes,yes,yes,no,no
6715-OFDBP,dsl,no,no,yes,no,yes,yes
6481-LXPWL,dsl,no,yes,yes,no,no,no
1567-DSCIC,fiber optic,no,yes,yes,no,yes,no
2150-UWTFY,dsl,yes,yes,yes,no,no,no
9362-MWODR,dsl,yes,no,no,yes,yes,no
5153-LXKDT,fiber optic,yes,yes,yes,no,yes,yes
5161-UBZXI,fiber optic,yes,yes,no,yes,yes,yes
1020-JPQOW,fiber optic,no,yes,yes,yes,no,no
7919-ZODZZ,dsl,no,yes,yes,no,no,yes
0565-JUPYD,fiber optic,yes,yes,yes,yes,yes,no
6867-ACCZI,dsl,yes,yes,yes,yes,no,yes
5939-XAIXZ,dsl,no,no,yes,no,no,no
9054-FOWNV,fiber optic,no,no,yes,no,yes,no
2683-BPJSO,fiber optic,yes,yes,no,no,no,no
2157-MXBJS,dsl,no,no,yes,no,yes,yes
9732-EQMWY,fiber optic,no,yes,yes,no,yes,yes
9360-AHGNL,fiber optic,yes,no,yes,yes,yes,yes
5269-NRGDP,dsl,no,no,yes,yes,yes,yes
6195-MELTI,dsl,no,yes,no,yes,no,no
5485-WUYWF,dsl,yes,no,yes,no,yes,no
2121-JAFOM,fiber optic,yes,yes,yes,yes,yes,yes
8818-DOPVL,fiber optic,no,yes,yes,no,yes,yes
2632-UCGVD,fiber optic,no,no,no,yes,yes,yes
5445-PZWGX,fiber optic,yes,yes,no,yes,no,yes
1227-UDMZR,dsl,yes,yes,yes,yes,yes,yes
5198-HQAEN,fiber optic,no,yes,no,yes,yes,no
9170-CCKOU,fiber optic,yes,yes,yes,no,no,no
2167-FQSTQ,dsl,yes,yes,yes,yes,yes,yes
3814-MLAXC,fiber optic,no,no,no,yes,no,no
1226-UDFZR,dsl,no,yes,no,no,no,no
6821-JPCDC,fiber optic,no,yes,yes,no,yes,yes
8582-KRHPJ,dsl,yes,yes,no,no,no,no
5811-IWXYM,fiber optic,no,no,yes,no,yes,yes
7044-YAACC,fiber optic,no,no,no,no,no,no
8189-XRIKE,fiber optic,no,no,no,no,yes,yes
1506-YJTYT,dsl,yes,yes,no,yes,yes,no
4123-DVHPH,fiber optic,yes,no,no,no,no,yes
6425-YQLLO,fiber optic,no,no,yes,yes,yes,yes
5442-UTCVD,fiber optic,no,no,yes,no,no,yes
7734-DBOAI,dsl,no,no,no,yes,yes,no
2789-CZANW,fiber optic,yes,yes,no,yes,yes,yes
2091-RFFBA,fiber optic,no,no,no,no,no,no
2114-MGINA,fiber optic,no,no,no,no,yes,yes
7596-LDUXP,fiber optic,yes,no,no,no,yes,no
3740-RLMVT,dsl,yes,yes,no,yes,no,no
4489-SNOJF,dsl,yes,no,yes,yes,yes,no
2192-OZITF,dsl,yes,no,no,yes,no,yes
5651-CPDND,dsl,no,no,no,no,no,no
2186-QZEYA,dsl,yes,yes,no,no,no,no
9134-WYRVP,fiber optic,yes,no,no,no,yes,no
2931-SVLTV,fiber optic,yes,yes,no,yes,yes,yes
6899-PPEEA,fiber optic,no,no,no,no,yes,yes
7504-UWHNB,fiber optic,no,no,no,no,no,no
2582-FFFZR,dsl,no,no,yes,no,yes,yes
8908-NMQTX,dsl,yes,yes,yes,yes,yes,yes
2187-LZGPL,dsl,no,yes,no,no,no,yes
1431-AIDJQ,dsl,no,yes,yes,yes,yes,yes
6288-LBEAR,fiber optic,no,yes,no,yes,no,no
4597-NUCQV,fiber optic,no,yes,no,no,yes,yes
9019-QVLZD,fiber optic,no,no,no,no,yes,no
8413-YNHNV,dsl,yes,yes,yes,yes,yes,yes
4369-NYSCF,dsl,no,yes,no,yes,yes,yes
6333-YDVLT,fiber optic,yes,no,yes,yes,yes,yes
5599-HVLTW,fiber optic,no,no,yes,no,no,no
7394-LWLYN,fiber optic,no,no,no,no,no,no
3707-LRWZD,fiber optic,no,no,no,no,yes,no
6873-UDNLD,dsl,yes,no,yes,no,no,yes
1455-ESIQH,fiber optic,no,no,no,no,yes,yes
0958-YHXGP,fiber optic,no,no,no,no,no,no
1101-SSWAG,dsl,no,no,no,no,no,no
2979-SXESE,fiber optic,yes,no,yes,no,yes,no
4013-TLDHQ,fiber optic,no,yes,yes,no,no,no
4194-FJARJ,dsl,yes,no,no,yes,no,no
5325-UWTWJ,fiber optic,yes,yes,no,yes,no,no
3969-GYXEL,fiber optic,yes,no,no,no,no,no
9208-OLGAQ,fiber optic,no,no,yes,no,no,yes
3244-CQPHU,fiber optic,yes,yes,no,yes,yes,yes
2674-MLXMN,fiber optic,no,yes,no,no,yes,yes
9708-HPXWZ,dsl,no,no,yes,yes,yes,no
6992-TKNYO,dsl,no,no,yes,yes,no,yes
4468-YDOVK,dsl,no,no,no,yes,no,no
3754-DXMRT,dsl,no,no,no,no,no,no
5792-JALQC,dsl,yes,no,yes,no,no,no
7130-VTEWQ,fiber optic,no,no,no,no,no,no
2200-DSAAL,dsl,no,yes,yes,no,yes,yes
9351-LZYGF,dsl,yes,yes,no,yes,no,no
4366-CTOUZ,fiber optic,no,yes,no,yes,yes,yes
7903-CMPEY,fiber optic,yes,no,no,no,no,no
1518-OMDIK,dsl,no,no,no,no,no,no
0595-ITUDF,fiber optic,yes,yes,yes,no,no,no
6996-KNSML,fiber optic,no,no,yes,no,no,no
0096-BXERS,dsl,no,no,no,no,no,no
6253-WRFHY,dsl,no,no,no,no,yes,yes
9133-AYJZG,fiber optic,no,yes,no,no,yes,yes
2675-OTVVJ,fiber optic,yes,no,no,no,yes,no
8680-CGLTP,dsl,yes,yes,no,yes,no,no
5018-GWURO,fiber optic,no,no,no,no,yes,no
6741-QRLUP,dsl,yes,yes,yes,yes,no,yes
4737-HOBAX,dsl,no,no,yes,yes,yes,yes
0537-QYZZN,fiber optic,yes,no,no,no,no,no
3340-QBBFM,dsl,no,no,yes,yes,no,no
1704-NRWYE,fiber optic,no,no,no,no,yes,no
2592-SEIFQ,dsl,no,no,no,no,no,no
8200-KLNYW,dsl,yes,no,yes,yes,yes,yes
9896-UYMIE,fiber optic,yes,yes,yes,yes,yes,yes
0853-NWIFK,fiber optic,yes,yes,no,no,yes,yes
8212-CRQXP,fiber optic,no,no,no,no,yes,no
7691-XVTZH,fiber optic,no,no,yes,no,yes,no
7481-ATQQS,fiber optic,no,no,yes,no,no,yes
2277-VWCNI,dsl,no,no,no,no,no,no
1088-CNNKB,dsl,yes,yes,yes,yes,no,yes
8642-GVWRF,fiber optic,no,yes,yes,no,no,no
3400-ESFUW,dsl,yes,yes,no,yes,no,no
1482-OXZSY,fiber optic,yes,no,no,no,yes,yes
0377-JBKKT,dsl,yes,yes,no,yes,no,no
5778-BVOFB,dsl,no,no,no,yes,yes,no
2057-ZBLPD,fiber optic,no,no,no,no,no,yes
0228-MAUWC,dsl,no,no,yes,yes,no,no
5502-RLUYV,fiber optic,no,yes,yes,no,yes,yes
0023-HGHWL,dsl,no,no,no,no,no,no
7663-YJHSN,fiber optic,yes,yes,yes,yes,yes,no
4915-BFSXL,dsl,yes,no,yes,no,yes,no
3086-RUCRN,fiber optic,yes,yes,yes,yes,no,yes
5215-LNLDJ,dsl,no,no,no,no,no,no
7576-JMYWV,fiber optic,yes,yes,no,yes,yes,yes
9039-RBEEE,dsl,yes,yes,no,yes,yes,no
0257-KXZGU,dsl,no,yes,yes,no,no,no
1307-ATKGB,fiber optic,no,yes,yes,no,no,yes
8417-FMLZI,fiber optic,no,yes,no,no,no,yes
3714-XPXBW,dsl,yes,yes,yes,yes,yes,no
2824-DXNKN,dsl,yes,no,yes,no,yes,no
5227-JSCFE,dsl,yes,yes,yes,yes,no,no
0848-ZGQIJ,fiber optic,no,yes,no,no,yes,yes
3621-CHYVB,dsl,yes,no,yes,yes,no,yes
1792-UXAFY,fiber optic,no,yes,yes,no,yes,no
0420-TXVSG,dsl,yes,yes,yes,no,no,no
6217-TOWGS,dsl,no,yes,no,no,yes,yes
0515-YPMCW,fiber optic,no,no,no,no,no,no
0378-XSZPU,dsl,yes,yes,yes,no,no,no
1544-JJMYL,dsl,yes,no,yes,yes,yes,no
4636-JGAAI,fiber optic,no,yes,no,no,no,yes
6874-SGLHU,fiber optic,no,yes,no,no,yes,yes
5951-AOFIH,dsl,no,yes,yes,no,yes,no
4729-XKASR,dsl,no,no,no,no,no,no
3059-NGMXB,dsl,yes,yes,no,no,no,yes
8652-YHIYU,fiber optic,no,no,no,yes,no,no
5278-PNYOX,fiber optic,no,no,yes,yes,yes,yes
5449-FIBXJ,fiber optic,no,no,yes,yes,yes,yes
3486-HOOGQ,dsl,yes,yes,yes,yes,yes,no
5061-PBXFW,dsl,yes,yes,no,yes,no,no
8630-FJLIB,fiber optic,no,no,no,no,no,no
3891-NLXJB,dsl,yes,yes,no,yes,no,no
4749-OJKQU,fiber optic,no,no,no,no,no,no
0577-WHMEV,fiber optic,yes,yes,yes,no,no,no
5453-AXEPF,fiber optic,no,yes,no,no,no,no
3639-XJHKQ,dsl,yes,yes,yes,no,no,no
3716-LRGXK,fiber optic,no,no,yes,no,yes,yes
3397-AVTKU,dsl,no,yes,no,no,no,yes
9837-BMCLM,fiber optic,no,no,no,no,yes,no
2672-OJQZP,dsl,no,no,no,no,no,no
3134-DSHVC,fiber optic,yes,yes,yes,no,yes,no
6161-UUUTA,fiber optic,no,no,no,no,yes,no
7821-DPRQE,fiber optic,yes,yes,no,yes,yes,yes
6543-XRMYR,fiber optic,no,yes,no,no,yes,yes
2001-EWBQU,fiber optic,no,yes,yes,no,yes,yes
4925-LMHOK,dsl,no,yes,no,yes,no,no
1608-GMEWB,fiber optic,no,no,no,no,yes,yes
6695-AMZUF,dsl,yes,yes,yes,yes,yes,yes
1455-UGQVH,fiber optic,no,no,yes,no,yes,yes
8280-MQRQN,dsl,no,no,yes,no,no,no
7611-YKYTC,fiber optic,yes,no,no,no,no,no
2037-SGXHH,fiber optic,no,yes,yes,no,yes,no
3178-FESZO,fiber optic,no,yes,no,no,yes,yes
0365-GXEZS,fiber optic,no,no,yes,yes,no,no
0082-OQIQY,fiber optic,no,no,no,yes,yes,yes
6087-MVHJH,fiber optic,no,no,yes,no,no,yes
4603-JANFB,fiber optic,no,no,no,no,no,no
3018-TFTSU,fiber optic,yes,no,yes,no,no,no
3606-SBKRY,dsl,no,no,yes,no,yes,yes
4806-KEXQR,fiber optic,no,no,no,no,no,yes
0667-NSRGI,dsl,no,no,yes,yes,no,yes
6893-ODYYE,fiber optic,yes,yes,yes,yes,no,no
8242-JSVBO,dsl,no,no,no,no,no,no
2479-BRAMR,fiber optic,yes,no,yes,no,no,no
9541-ZPSEA,fiber optic,yes,no,yes,no,no,no
2665-NPTGL,fiber optic,no,no,yes,no,yes,yes
1139-WUOAH,dsl,no,no,yes,yes,yes,yes
6937-GCDGQ,dsl,yes,no,no,no,no,no
0988-JRWWP,dsl,no,no,no,no,yes,no
7908-QCBCA,fiber optic,no,no,no,no,no,no
8644-XYTSV,dsl,yes,no,no,no,yes,no
6711-FLDFB,fiber optic,no,no,no,no,no,no
7465-ZZRVX,fiber optic,no,no,no,no,no,no
7975-JMZNT,dsl,yes,yes,yes,yes,yes,yes
7251-XFOIL,fiber optic,no,no,yes,no,no,yes
3714-JTVOV,fiber optic,yes,no,no,no,no,no
8259-DZLIZ,dsl,no,yes,no,no,no,no
0442-ZXKVS,fiber optic,yes,yes,yes,yes,yes,yes
0225-ZORZP,fiber optic,no,yes,no,no,no,yes
4702-IOQDC,fiber optic,no,no,no,no,no,no
9489-JMTTN,dsl,yes,yes,yes,yes,yes,yes
0575-CUQOV,fiber optic,no,yes,yes,no,yes,yes
6178-KFNHS,fiber optic,yes,no,no,no,no,no
2830-LEWOA,fiber optic,no,yes,yes,yes,yes,yes
1264-BYWMS,fiber optic,no,no,no,no,yes,yes
9658-WYUFB,fiber optic,yes,yes,no,no,yes,no
5329-KRDTM,dsl,no,yes,yes,yes,yes,no
7797-EJMDP,dsl,yes,no,no,yes,no,yes
2013-SGDXK,fiber optic,no,yes,no,no,yes,no
6368-NWMCE,dsl,no,yes,no,yes,no,yes
3633-CDBUW,dsl,no,yes,yes,yes,yes,yes
0707-HOVVN,dsl,no,yes,yes,yes,yes,no
8580-QVLOC,dsl,yes,yes,yes,yes,yes,yes
3956-MGXOG,fiber optic,no,no,no,no,no,yes
9274-UARKJ,fiber optic,no,yes,no,no,yes,no
4077-HWUYD,dsl,yes,yes,yes,yes,yes,yes
2012-NWRPA,fiber optic,no,no,yes,no,yes,yes
8808-ELEHO,fiber optic,no,no,yes,no,no,no
0103-CSITQ,fiber optic,no,yes,yes,yes,yes,yes
8671-KKKOS,dsl,yes,yes,no,no,yes,no
9518-XXBXE,fiber optic,yes,no,no,no,no,no
3934-HXCFZ,fiber optic,yes,yes,yes,no,yes,no
6578-KRMAW,fiber optic,yes,yes,yes,no,no,yes
4860-IJUDE,fiber optic,yes,no,no,no,no,no
7666-WKRON,fiber optic,no,no,yes,yes,no,no
9688-YGXVR,fiber optic,no,yes,yes,no,yes,no
0423-UDIJQ,dsl,no,no,no,yes,no,no
4910-AQFFX,fiber optic,no,no,yes,no,no,no
2154-KVJFF,fiber optic,no,yes,no,no,no,no
5360-LJCNJ,fiber optic,no,yes,yes,no,yes,yes
2607-FBDFF,dsl,no,no,no,yes,no,no
9647-ERGBE,fiber optic,no,no,yes,no,yes,yes
3428-XZMAZ,fiber optic,no,no,no,no,no,no
1100-DDVRV,dsl,no,yes,no,no,yes,yes
0378-TOVMS,fiber optic,no,no,no,yes,no,yes
4355-HBJHH,dsl,yes,no,yes,no,yes,yes
9058-CBREO,dsl,no,no,no,no,no,no
9029-FEGVJ,fiber optic,no,no,yes,no,no,no
0318-QUUOB,fiber optic,no,no,no,no,yes,no
6145-NNPNO,dsl,no,no,no,no,no,no
5520-FVEWJ,fiber optic,no,yes,yes,no,no,no
5339-TJFEK,fiber optic,yes,yes,no,no,yes,yes
5572-ZDXHY,fiber optic,no,yes,no,no,no,yes
2074-GUHPQ,fiber optic,no,yes,yes,yes,no,no
5827-MWCZK,fiber optic,no,yes,no,yes,yes,no
5914-XRFQB,fiber optic,yes,yes,yes,yes,yes,yes
4329-YPDDQ,fiber optic,yes,yes,yes,yes,yes,yes
3750-CKVKH,fiber optic,no,no,no,no,no,no
5944-UGLLK,dsl,no,no,yes,yes,yes,yes
8063-GBATB,fiber optic,no,no,no,no,no,yes
2252-ISRNH,fiber optic,no,no,yes,no,yes,no
9415-TPKRV,dsl,no,yes,no,no,no,no
5322-TEUJK,fiber optic,yes,yes,yes,yes,yes,yes
4547-KQRTM,fiber optic,no,yes,no,no,no,no
1866-DIOQZ,dsl,yes,yes,yes,yes,yes,yes
8375-KVTHK,fiber optic,no,yes,no,yes,yes,yes
2697-NQBPF,fiber optic,no,yes,no,yes,yes,yes
3709-OIJEA,fiber optic,no,yes,yes,yes,no,no
7639-SUPCW,dsl,yes,no,no,no,no,no
0599-XNYDO,fiber optic,no,no,no,no,no,no
6377-WHAOX,fiber optic,no,yes,yes,no,yes,yes
8999-XXGNS,fiber optic,no,yes,yes,no,yes,yes
0471-ARVMX,fiber optic,yes,no,yes,no,yes,yes
7766-CLTIC,dsl,no,no,no,yes,no,yes
5650-YLIBA,fiber optic,no,yes,no,no,no,no
6122-LJADA,dsl,yes,yes,yes,yes,yes,yes
2400-XIWIO,dsl,yes,yes,yes,yes,yes,yes
7524-VRLPL,dsl,yes,no,yes,yes,no,yes
1069-XAIEM,fiber optic,no,no,no,no,no,yes
7569-NMZYQ,fiber optic,yes,yes,yes,yes,yes,yes
5201-USSQZ,fiber optic,no,no,no,yes,no,yes
2105-PHWON,fiber optic,no,no,yes,yes,no,yes
4884-TVUQF,fiber optic,yes,no,yes,yes,no,yes
4658-HCOHW,fiber optic,no,yes,yes,yes,yes,yes
2211-RMNHO,dsl,no,yes,yes,yes,yes,yes
2432-TFSMK,fiber optic,no,no,yes,no,yes,no
3440-JPSCL,fiber optic,no,no,yes,yes,yes,yes
4929-ROART,dsl,yes,no,no,no,no,no
1834-ABKHQ,dsl,no,no,yes,no,no,no
1741-WTPON,fiber optic,yes,yes,yes,yes,yes,yes
3932-IJWDZ,fiber optic,no,no,yes,yes,yes,yes
3594-KADLU,dsl,yes,no,no,yes,no,no
8065-BVEPF,fiber optic,no,yes,yes,no,yes,yes
3796-ENZGF,dsl,no,yes,no,yes,no,yes
2853-CWQFQ,dsl,no,no,no,yes,no,yes
0813-TAXXS,dsl,no,no,yes,no,yes,yes
2519-TWKFS,dsl,no,no,no,yes,no,no
2889-FPWRM,fiber optic,yes,yes,yes,yes,yes,yes
6723-CEGQI,dsl,no,yes,no,yes,yes,no
6987-XQSJT,fiber optic,no,yes,no,no,no,no
9499-XPZXM,dsl,yes,yes,no,yes,no,no
4338-EYCER,dsl,no,no,no,no,yes,no
6350-XFYGW,fiber optic,no,no,yes,no,yes,yes
4290-BSXUX,fiber optic,no,no,no,yes,no,no
8513-OLYGY,fiber optic,yes,yes,yes,yes,yes,yes
0311-QYWSS,dsl,yes,no,no,no,no,no
8705-DWKTI,fiber optic,no,no,yes,no,no,yes
8755-IWJHN,fiber optic,no,yes,yes,no,no,yes
0325-XBFAC,fiber optic,no,no,yes,no,yes,yes
4480-QQRHC,fiber optic,no,no,yes,no,no,no
0929-PECLO,fiber optic,no,no,yes,no,no,yes
3680-CTHUH,fiber optic,yes,yes,yes,yes,yes,yes
1202-KKGFU,dsl,yes,no,no,yes,no,no
1852-XEMDW,dsl,yes,yes,yes,no,no,no
2462-XIIJB,fiber optic,no,no,yes,no,yes,no
9470-YFUYI,dsl,yes,yes,no,yes,yes,no
7817-BOQPW,fiber optic,no,no,no,no,no,no
7402-EYFXX,fiber optic,no,no,no,no,yes,yes
1853-UDXBW,fiber optic,no,no,no,no,no,no
9895-VFOXH,dsl,no,no,no,no,no,no
5458-CQJTA,dsl,yes,no,no,yes,yes,yes
1230-QAJDW,dsl,no,no,no,yes,yes,no
5701-ZIKJE,dsl,no,no,no,yes,no,no
5219-YIPTK,fiber optic,no,yes,yes,no,yes,yes
5032-MIYKT,fiber optic,no,no,no,no,no,no
7396-VJUZB,dsl,no,no,no,no,no,no
9717-QEBGU,fiber optic,no,no,no,no,no,no
5172-RKOCB,fiber optic,yes,yes,no,yes,yes,yes
3540-RZJYU,fiber optic,yes,no,no,no,yes,no
2091-MJTFX,dsl,no,no,no,yes,yes,yes
