Customer_ID,Gender,Senior_Citizen,Partner,Dependents
9019-QVLZD,female,0,no,no
8413-YNHNV,male,0,no,no
5808-TOTXO,female,0,no,yes
4369-NYSCF,male,0,no,no
6333-YDVLT,male,0,no,no
5324-KTGCG,male,0,yes,no
5599-HVLTW,female,1,no,no
7394-LWLYN,female,0,no,no
3707-LRWZD,female,0,no,no
6873-UDNLD,male,0,no,no
2700-LUEVA,male,0,no,no
1455-ESIQH,male,0,no,no
0958-YHXGP,female,0,no,no
1101-SSWAG,female,0,yes,no
2979-SXESE,female,0,yes,yes
4013-TLDHQ,male,0,no,no
5743-KHMNA,male,0,no,no
4194-FJARJ,female,0,yes,yes
5325-UWTWJ,male,0,yes,no
3969-GYXEL,female,0,no,no
9208-OLGAQ,female,1,no,no
3244-CQPHU,female,1,no,no
2674-MLXMN,female,1,no,no
9708-HPXWZ,male,1,no,no
6992-TKNYO,male,0,yes,no
4468-YDOVK,male,0,no,yes
3754-DXMRT,male,1,no,no
5792-JALQC,female,1,no,no
7130-VTEWQ,female,1,no,no
2200-DSAAL,female,0,no,no
4302-ZYFEL,male,0,yes,yes
9351-LZYGF,female,0,yes,no
4366-CTOUZ,female,0,no,no
6121-VZNQB,female,0,no,no
7903-CMPEY,male,1,yes,no
1518-OMDIK,male,0,yes,no
6671-NGWON,female,0,no,no
0595-ITUDF,male,0,yes,yes
6996-KNSML,female,0,no,no
1955-IBMMB,male,0,no,no
0096-BXERS,female,0,yes,no
3806-YAZOV,female,0,no,no
7998-ZLXWN,female,0,yes,no
6253-WRFHY,male,0,yes,yes
9133-AYJZG,female,0,no,no
2675-OTVVJ,male,1,yes,no
8680-CGLTP,male,0,no,no
8430-TWCBX,female,0,yes,no
5018-GWURO,female,0,yes,no
6741-QRLUP,female,0,no,no
4737-HOBAX,male,0,yes,no
0537-QYZZN,male,1,yes,yes
3340-QBBFM,male,1,yes,no
1704-NRWYE,female,1,no,no
2592-SEIFQ,male,0,no,no
8200-KLNYW,female,0,yes,no
3372-CDXFJ,male,0,yes,yes
4781-ZXYGU,male,0,yes,yes
7632-YUTXB,female,0,yes,yes
2718-YSKCS,male,0,yes,yes
9896-UYMIE,male,0,no,no
0853-NWIFK,female,0,no,no
8212-CRQXP,female,0,yes,no
6980-CDGFC,female,0,yes,no
7691-XVTZH,female,0,yes,no
2520-SGTTA,female,0,yes,yes
7481-ATQQS,female,1,no,no
2277-VWCNI,female,1,no,no
1088-CNNKB,male,0,yes,no
8642-GVWRF,female,0,yes,no
1930-BZLHI,male,0,no,no
3400-ESFUW,male,0,yes,yes
5868-YTYKS,male,0,no,yes
3525-DVKFN,female,0,no,no
1482-OXZSY,male,0,no,no
0377-JBKKT,male,0,yes,yes
5778-BVOFB,female,0,no,no
3373-YZZYM,male,0,yes,yes
2057-ZBLPD,female,0,yes,no
0228-MAUWC,male,0,no,no
5502-RLUYV,female,0,yes,yes
0023-HGHWL,male,1,no,no
7663-YJHSN,female,0,yes,no
4915-BFSXL,male,0,yes,yes
3086-RUCRN,female,0,no,no
5215-LNLDJ,female,0,yes,yes
7576-JMYWV,female,1,yes,yes
9039-RBEEE,male,0,no,no
0257-KXZGU,female,0,yes,yes
1307-ATKGB,male,0,no,no
8417-FMLZI,male,0,yes,yes
3714-XPXBW,female,0,no,no
1850-AKQEP,male,0,no,yes
2824-DXNKN,female,0,yes,yes
5227-JSCFE,male,1,yes,no
0848-ZGQIJ,female,0,yes,no
3621-CHYVB,female,0,yes,no
8042-RNLKO,male,0,no,no
1792-UXAFY,female,1,no,no
5372-FBKBN,female,0,no,yes
0420-TXVSG,male,0,yes,no
6217-TOWGS,female,0,yes,no
0515-YPMCW,male,0,no,yes
0378-XSZPU,male,0,yes,no
1045-LTCYT,female,0,yes,yes
1544-JJMYL,male,0,no,no
4636-JGAAI,male,0,yes,no
6874-SGLHU,male,0,no,no
5951-AOFIH,male,0,no,no
4729-XKASR,male,0,no,yes
3059-NGMXB,male,0,yes,yes
8652-YHIYU,female,0,no,yes
5278-PNYOX,female,0,no,no
5449-FIBXJ,male,0,yes,yes
3486-HOOGQ,female,0,yes,yes
5061-PBXFW,female,0,yes,yes
8630-FJLIB,female,0,no,no
3891-NLXJB,male,0,no,no
4749-OJKQU,female,0,no,no
0577-WHMEV,female,0,yes,no
5453-AXEPF,male,0,yes,no
3639-XJHKQ,female,0,no,yes
3716-LRGXK,male,0,yes,no
2263-SFSQZ,male,0,yes,yes
9950-MTGYX,male,0,yes,yes
3397-AVTKU,male,0,no,no
4825-FUREZ,male,0,yes,no
9837-BMCLM,male,0,no,no
2672-OJQZP,female,0,no,no
0137-UDEUO,female,0,no,no
3134-DSHVC,female,0,no,no
6161-UUUTA,male,1,no,no
7821-DPRQE,male,0,yes,no
6543-XRMYR,female,1,no,no
2001-EWBQU,female,0,no,no
4925-LMHOK,male,0,no,no
1608-GMEWB,male,1,no,no
6695-AMZUF,female,0,yes,no
1455-UGQVH,male,0,yes,no
8410-BGQXN,male,0,no,no
8280-MQRQN,female,0,no,no
1619-YWUBB,female,0,yes,no
7611-YKYTC,male,0,yes,yes
2037-SGXHH,male,0,yes,yes
3178-FESZO,female,0,no,no
0365-GXEZS,male,0,yes,no
0082-OQIQY,male,0,no,no
6087-MVHJH,female,0,no,no
4603-JANFB,male,0,no,no
3018-TFTSU,male,0,no,no
3606-SBKRY,male,0,no,no
4806-KEXQR,male,0,no,no
0667-NSRGI,female,0,yes,no
7083-YNSKY,female,0,no,no
6893-ODYYE,male,0,no,no
8242-JSVBO,male,0,no,no
2479-BRAMR,male,1,yes,no
9541-ZPSEA,male,0,yes,yes
2665-NPTGL,female,1,yes,no
1139-WUOAH,male,0,no,no
4693-VWVBO,female,0,no,no
7434-SHXLS,female,0,no,no
6937-GCDGQ,male,0,yes,yes
0988-JRWWP,female,0,no,no
5075-JSDKI,female,0,no,no
7908-QCBCA,female,0,yes,no
8644-XYTSV,male,0,yes,no
6711-FLDFB,female,0,no,no
3873-WOSBC,male,0,yes,no
7465-ZZRVX,male,0,no,no
7975-JMZNT,male,0,yes,no
7251-XFOIL,female,0,no,no
4116-IQRFR,male,0,yes,yes
3714-JTVOV,female,1,yes,no
8259-DZLIZ,female,0,yes,yes
0442-ZXKVS,female,1,yes,no
7853-WNZSY,male,0,no,no
3120-FAZKD,male,0,yes,yes
8606-OEGQZ,female,0,no,yes
0225-ZORZP,male,0,no,no
4702-IOQDC,female,0,no,no
9489-JMTTN,female,0,yes,yes
0575-CUQOV,male,1,yes,no
0967-BMLBD,female,0,yes,yes
6178-KFNHS,female,0,no,yes
2830-LEWOA,male,0,yes,yes
5006-MXVRN,female,0,no,no
1264-BYWMS,male,0,no,no
9658-WYUFB,female,0,no,no
8327-WKMIE,male,0,no,no
6917-FIJHC,female,0,yes,no
5329-KRDTM,male,1,yes,no
7797-EJMDP,female,0,no,no
3530-VWVGU,female,0,yes,yes
2013-SGDXK,female,0,no,no
6368-NWMCE,female,0,no,no
3633-CDBUW,male,0,no,yes
0707-HOVVN,female,1,no,no
8580-QVLOC,female,1,yes,yes
3956-MGXOG,female,0,no,no
9274-UARKJ,female,0,no,no
4077-HWUYD,male,0,yes,yes
2012-NWRPA,female,1,yes,no
8808-ELEHO,male,1,no,no
0103-CSITQ,female,0,yes,no
3506-LCJDC,male,0,yes,yes
8671-KKKOS,female,0,yes,no
7305-ZWMAJ,male,0,yes,no
9518-XXBXE,male,1,yes,no
3934-HXCFZ,male,0,yes,no
6578-KRMAW,male,0,no,no
4860-IJUDE,male,0,no,no
7666-WKRON,female,0,no,no
9688-YGXVR,female,0,no,no
0423-UDIJQ,male,1,no,no
1945-XISKS,female,0,yes,no
4910-AQFFX,male,0,yes,yes
2154-KVJFF,female,0,no,no
5360-LJCNJ,female,0,yes,no
2607-FBDFF,male,0,no,no
9647-ERGBE,female,0,yes,yes
3428-XZMAZ,male,0,no,no
1100-DDVRV,male,0,yes,no
0378-TOVMS,female,0,no,no
4355-HBJHH,male,0,yes,yes
6728-WYQBC,male,0,no,no
9058-CBREO,female,1,no,no
9029-FEGVJ,female,1,yes,no
7216-KAOID,male,0,yes,yes
0318-QUUOB,male,0,yes,no
6145-NNPNO,female,0,no,no
5520-FVEWJ,female,0,yes,yes
5339-TJFEK,male,0,yes,yes
5572-ZDXHY,female,0,no,no
2074-GUHPQ,female,0,no,yes
4625-XMOYM,female,0,yes,yes
5827-MWCZK,male,0,yes,yes
1385-TQOZW,female,0,no,no
5914-XRFQB,male,0,yes,no
4329-YPDDQ,male,0,no,no
4804-NCPET,male,0,yes,yes
3750-CKVKH,male,0,no,no
5944-UGLLK,male,0,no,no
8063-GBATB,female,1,no,no
7787-BNTZM,male,0,no,no
2252-ISRNH,male,0,yes,yes
9415-TPKRV,female,0,yes,yes
5322-TEUJK,female,0,yes,yes
4547-KQRTM,female,0,no,no
4877-EVATK,male,0,no,no
1866-DIOQZ,female,0,yes,no
8375-KVTHK,male,0,yes,no
2697-NQBPF,male,0,no,no
3709-OIJEA,male,0,no,no
7639-SUPCW,female,0,no,no
1386-ZIKUV,male,0,no,no
0599-XNYDO,female,0,yes,no
6377-WHAOX,female,0,yes,no
6855-VLGOS,male,0,yes,yes
8999-XXGNS,female,1,yes,no
8746-OQQRW,male,0,no,no
3181-MIZBN,male,0,yes,yes
0471-ARVMX,female,1,yes,no
7766-CLTIC,female,0,no,no
5650-YLIBA,male,0,no,no
0825-CPPQH,female,0,yes,no
9084-OAYKL,male,0,no,no
6122-LJADA,male,0,yes,yes
2400-XIWIO,female,0,yes,no
7524-VRLPL,male,1,no,no
1069-XAIEM,female,1,no,no
7569-NMZYQ,female,0,yes,yes
5201-USSQZ,female,0,yes,no
2105-PHWON,female,0,yes,no
1494-EJZDW,female,0,yes,yes
4884-TVUQF,female,1,no,no
8003-EWNDZ,female,0,no,no
1897-RCFUM,female,0,yes,yes
9256-JTBNZ,female,0,no,no
4658-HCOHW,female,0,yes,yes
2211-RMNHO,female,0,yes,yes
2432-TFSMK,male,0,no,no
3440-JPSCL,female,0,no,no
4929-ROART,male,0,no,no
1834-ABKHQ,female,0,yes,yes
1741-WTPON,male,0,yes,yes
3932-IJWDZ,male,0,no,no
1240-HCBOH,female,0,no,no
3594-KADLU,male,0,yes,no
8065-BVEPF,male,1,no,no
3796-ENZGF,male,0,yes,no
1734-ZMNTZ,female,0,yes,yes
2853-CWQFQ,male,0,no,yes
0813-TAXXS,male,0,no,no
2519-TWKFS,male,0,yes,yes
2889-FPWRM,male,0,yes,no
0626-QXNGV,female,0,yes,no
6723-CEGQI,female,0,no,yes
6987-XQSJT,female,1,no,no
4732-RRJZC,male,0,yes,yes
9499-XPZXM,female,0,yes,no
4338-EYCER,male,0,yes,no
3007-FDPEA,female,0,no,no
6350-XFYGW,male,1,no,no
4290-BSXUX,male,0,yes,no
8513-OLYGY,male,0,yes,no
0311-QYWSS,female,0,no,no
8705-DWKTI,male,0,no,no
8755-IWJHN,male,1,yes,no
0325-XBFAC,male,0,no,no
4480-QQRHC,female,1,no,no
0929-PECLO,female,1,no,no
3680-CTHUH,male,0,no,no
1202-KKGFU,female,0,yes,no
6112-KTHFQ,female,0,no,no
1852-XEMDW,male,0,no,no
2462-XIIJB,male,0,no,no
4760-XOHVN,female,0,yes,yes
1820-DJFPH,female,0,yes,yes
9426-SXNHE,female,0,no,no
9068-FHQHD,female,0,yes,yes
1269-FOYWN,male,0,yes,yes
9470-YFUYI,male,1,yes,no
7817-BOQPW,female,0,no,no
7402-EYFXX,male,1,no,no
1853-UDXBW,male,0,yes,yes
9895-VFOXH,female,0,no,no
5458-CQJTA,male,0,yes,yes
1230-QAJDW,male,0,no,no
5701-ZIKJE,male,0,no,no
5219-YIPTK,female,0,yes,no
5032-MIYKT,female,0,no,no
7396-VJUZB,male,0,yes,yes
9717-QEBGU,male,0,no,no
5172-RKOCB,male,0,yes,no
6509-TSGWN,female,0,yes,yes
3540-RZJYU,female,0,no,no
3178-CIFOT,female,0,no,no
2091-MJTFX,female,0,yes,yes
4530-NDRKU,female,0,yes,yes
5985-TBABQ,female,0,no,no
9800-ONTFE,female,0,yes,yes
6743-HHQPF,male,0,yes,no
8455-HIRAQ,female,0,no,no
6616-AALSR,female,0,yes,yes
0883-EIBTI,female,0,no,no
9415-ZNBSX,female,0,yes,yes
4018-KJYUY,male,0,no,yes
0722-TROQR,female,1,no,no
7571-YXDAD,female,0,no,no
3884-UEBXB,female,0,yes,yes
8780-RSYYU,female,0,no,no
5537-UXXVS,female,0,yes,no
1791-PQHBB,female,0,no,yes
8701-DGLVH,male,0,no,no
8741-LQOBK,female,0,yes,yes
3393-FMZPV,female,0,no,no
8082-GHXOP,male,0,no,yes
6402-ZFPPI,female,1,no,no
0980-FEXWF,male,0,yes,yes
7486-KSRVI,male,0,no,no
3011-WQKSZ,male,0,no,yes
8443-WVPSS,male,0,yes,no
3006-XIMLN,female,0,no,yes
8218-FFJDS,female,0,yes,no
1986-PHGZF,male,1,no,no
9965-YOKZB,male,1,no,no
0504-HHAPI,female,1,no,no
9360-OMDZZ,male,0,no,no
6305-YLBMM,male,0,no,no
0345-XMMUG,female,0,yes,no
8024-XNAFQ,female,1,no,no
3647-GMGDH,male,0,yes,no
2988-GBIVW,female,1,yes,no
2832-SCUCO,female,0,no,no
7036-ZZKBD,male,0,yes,no
3791-LGQCY,female,1,yes,no
0265-PSUAE,female,0,yes,yes
0463-TXOAK,male,0,no,yes
0594-UFTUL,male,0,yes,yes
9509-MPYOD,female,0,no,no
9128-CPXKI,female,0,no,no
0129-KPTWJ,male,0,yes,no
8166-ZZTFS,female,1,yes,no
5855-EIBDE,female,0,yes,no
5365-LLFYV,female,0,no,no
5956-YHHRX,male,1,no,no
6008-NAIXK,male,1,no,no
2956-GGUCQ,male,1,yes,no
1928-BXYIV,male,0,no,no
5760-FXFVO,male,0,no,no
6595-COKXZ,female,0,no,no
0961-ZWLVI,male,0,no,yes
5181-OABFK,female,0,yes,yes
4007-NHVHI,female,1,no,no
7816-VGHTO,female,0,yes,yes
5871-DGTXZ,male,0,no,no
7550-WIQVA,male,0,yes,yes
7544-ZVIKX,male,0,yes,yes
0016-QLJIS,female,0,yes,yes
7508-DQAKK,female,0,no,no
5176-OLSKT,female,0,yes,no
9356-AXGMP,male,0,yes,no
3556-BVQGL,female,0,yes,no
0362-ZBZWJ,male,0,no,no
8979-CAMGB,male,1,no,no
4211-MMAZN,male,0,no,no
7581-EBBOU,female,0,no,no
4274-OWWYO,male,0,no,no
5073-RZGBK,female,0,yes,yes
1541-ETJZO,male,0,no,no
2192-CKRLV,female,0,yes,no
3154-HMWUU,male,0,yes,no
6119-SPUDB,male,0,no,no
6522-OIQSX,female,0,yes,yes
7813-ZGGAW,male,1,no,no
8748-HFWBO,male,0,yes,yes
1052-QJIBV,female,0,yes,yes
1319-YLZJG,male,0,yes,no
4106-HADHQ,male,0,yes,yes
0723-FDLAY,male,0,no,no
3050-RLLXC,female,0,yes,yes
9298-WGMRW,female,0,yes,no
2369-UAPKZ,male,0,no,no
3088-LHEFH,female,0,no,no
2778-OCLGR,male,1,yes,no
6583-KQJLK,female,1,yes,no
8544-JNBOX,male,0,no,no
6681-ZSEXG,male,0,yes,no
6139-ZZRBQ,male,1,no,no
6116-RFVHN,female,0,yes,no
0637-KVDLV,male,0,no,no
8884-FEEWR,male,0,no,no
3125-RAHBV,male,0,no,no
6633-MPWBS,male,0,no,no
0373-AIVNJ,male,0,no,no
8785-EPNCG,male,0,no,no
1682-VCOIO,male,0,no,no
5729-KLZAR,female,0,yes,yes
2072-ZVJJX,male,0,yes,no
8849-AYPTR,male,0,yes,no
9518-IMLHK,male,0,no,no
1582-RAFML,male,0,no,no
3646-ITDGM,female,0,no,no
8740-CRYFY,male,0,no,no
3569-VLDHH,male,0,yes,yes
8224-KDLKN,male,0,yes,yes
7594-LZNWR,male,1,no,no
4001-TSBTV,female,0,yes,yes
2962-XPMCQ,male,0,no,no
8727-XDPUD,male,0,no,no
1043-UXOVO,female,0,no,no
1064-FBXNK,male,0,yes,yes
3996-ZNWYK,male,1,yes,yes
2878-DHMIN,male,0,yes,yes
7762-ONLJY,female,0,yes,yes
1678-FYZOW,female,0,no,no
5795-BKOYE,female,0,yes,yes
8627-EHGIP,male,0,no,no
7402-PWYJJ,female,0,yes,no
5480-TBGPH,female,0,yes,no
0018-NYROU,female,0,yes,no
7501-VTYLJ,female,0,no,yes
7608-RGIRO,male,0,no,yes
0480-BIXDE,female,0,yes,no
5895-QSXOD,male,0,no,no
9814-AOUDH,male,0,no,no
6175-IRFIT,male,0,no,no
8760-ZRHKE,female,1,yes,yes
1622-HSHSF,female,0,no,no
8854-CCVSQ,male,0,no,no
6749-UTDVX,male,0,no,no
5542-DHSXL,female,0,yes,no
9102-OXKFY,male,0,no,no
0511-JTEOY,female,0,no,no
5216-WASFJ,female,1,yes,no
7808-DVWEP,male,0,yes,no
7067-KSAZT,female,1,yes,no
2284-VFLKH,male,0,yes,no
0366-NQSHS,male,0,no,no
6532-YLWSI,female,0,yes,no
3807-BPOMJ,female,0,yes,no
3892-NXAZG,male,0,yes,yes
4948-WBBKL,female,1,no,no
4182-BGSIQ,female,0,yes,yes
9300-AGZNL,male,1,no,no
0988-AADSA,female,0,yes,yes
9972-NKTFD,female,0,no,no
3717-LNXKW,male,0,yes,no
5734-EJKXG,female,0,no,no
2207-RYYRL,male,0,yes,yes
6729-FZWSY,male,0,no,no
9695-IDRZR,female,0,no,yes
8144-DGHXP,female,0,no,no
7814-LEEVE,female,0,yes,no
1112-CUNAO,female,1,no,no
5175-AOBHI,female,0,no,no
5174-RNGBH,female,0,no,no
8631-WUXGY,female,0,no,yes
7270-BDIOA,female,0,no,no
9565-JSNFM,male,0,no,no
5906-DVAPM,female,0,yes,yes
6654-QGBZZ,female,0,no,no
8348-JLBUG,male,1,yes,no
0607-DAAHE,male,0,no,yes
5641-DMBFJ,female,0,yes,no
9200-NLNPD,male,0,yes,no
2664-XJZNO,male,0,yes,yes
9732-KPKBW,male,0,no,no
3339-EAQNV,male,1,yes,no
0921-OHLVP,male,0,no,no
3389-YGYAI,female,1,no,no
9560-ARGQJ,female,0,no,yes
8350-NYMVI,female,0,no,no
1600-DILPE,female,0,no,no
0536-ESJEP,male,0,yes,no
4654-GGUII,female,0,no,no
6478-HRRCZ,male,0,yes,no
8510-BBWMU,female,0,no,no
6857-TKDJV,male,0,yes,yes
2360-RDGRO,male,0,yes,no
0584-BJQGZ,female,0,no,no
5134-IKDAY,female,0,yes,yes
1360-XFJMR,female,0,yes,no
3070-DVEYC,male,1,no,no
5730-RIITO,female,1,no,no
9058-MJLZC,female,0,no,no
5707-ORNDZ,male,1,no,no
0902-XKXPN,male,0,yes,yes
5177-RVZNU,female,0,no,yes
0056-EPFBG,male,0,yes,yes
8993-IZEUX,male,0,no,no
8696-JKZNU,female,1,no,no
5380-AFSSK,female,0,no,no
8190-ZTQFB,male,0,no,no
0931-MHTEM,female,0,no,no
2055-PDADH,female,1,no,no
7515-LODFU,male,1,no,no
0440-UEDAI,female,0,no,no
1337-BOZWO,male,0,yes,yes
0868-VJRDR,male,0,yes,no
8714-EUHJO,female,0,yes,yes
6344-SFJVH,female,0,no,no
3950-VPYJB,male,0,yes,yes
8041-TMEID,male,1,yes,no
7321-ZNSLA,male,0,yes,yes
6941-KXRRV,female,1,yes,no
3721-CNEYS,female,0,no,no
8727-JQFHV,male,0,yes,yes
9475-NNDGC,male,0,yes,no
1355-KUSBG,female,0,yes,yes
3688-FTHLT,female,0,no,no
0899-LIIBW,male,0,yes,no
2568-OIADY,female,0,yes,no
1384-RCUXW,male,0,no,no
5825-XJOCM,male,0,no,yes
6848-YLDFR,male,0,yes,yes
8125-QPFJD,female,0,yes,no
2320-YKQBO,female,0,no,no
1193-RTSLK,female,0,no,no
2302-ANTDP,female,1,yes,no
5923-GXUOC,male,0,no,no
4973-RLZVI,female,0,no,no
7869-ZYDST,male,0,yes,no
4501-UYKBC,female,1,no,no
1215-EXRMO,male,0,yes,no
2305-MRGLV,male,0,yes,no
8404-VIOMB,female,0,no,no
5233-GEEAX,male,1,no,no
2359-KLTEK,female,0,yes,yes
5304-EFJLP,male,1,yes,no
2673-ZALNP,female,0,no,no
9184-GALIL,female,0,yes,yes
4393-RYCRE,male,0,no,no
9746-MDMBK,male,0,yes,yes
3162-ZJZFU,male,0,yes,yes
8404-GFGCZ,male,0,yes,no
8875-AKBYH,male,1,no,no
4432-ADRLB,male,0,no,no
0533-UCAAU,male,1,yes,no
1394-SUIUH,female,1,yes,no
3521-MNKLV,male,0,no,no
2533-TIBIX,male,0,yes,yes
8993-PHFWD,female,0,no,no
1565-RHDJD,female,0,no,yes
7137-RYLPP,male,1,yes,no
3765-JXVKY,female,0,no,no
5092-STPKP,female,0,no,no
7330-WZLNC,female,0,no,no
0114-PEGZZ,female,0,no,no
3359-DSRKA,female,0,yes,yes
8639-NHQEI,female,0,yes,yes
7161-DFHUF,female,0,yes,no
3957-LXOLK,female,1,no,no
3720-DBRWL,male,0,yes,no
6635-MYYYZ,female,0,no,no
8565-WUXZU,male,1,yes,no
5281-BUZGT,male,1,no,no
4994-OBRSZ,male,0,no,yes
0562-FGDCR,female,0,yes,yes
2436-QBZFP,female,0,yes,yes
3420-YJLQT,female,0,no,no
6040-CGACY,female,0,no,no
6582-PLFUU,male,0,yes,yes
8242-PDSGJ,male,0,yes,no
0264-CNITK,female,0,yes,yes
0089-IIQKO,female,0,yes,yes
7839-NUIAA,female,0,yes,yes
6075-QMNRR,female,0,no,no
5378-IKEEG,female,0,no,no
5966-EMAZU,male,0,yes,no
0440-EKDCF,male,0,yes,no
4774-HHGGS,male,0,yes,no
2718-GAXQD,female,1,yes,yes
2055-BFOCC,male,1,yes,no
8180-AKMJV,female,0,no,no
4298-OYIFC,male,0,yes,no
5566-SOEZD,male,0,yes,yes
9842-EFSYY,female,0,no,yes
2272-WUSPA,female,0,yes,no
4584-LBNMK,male,1,yes,no
3898-GUYTS,female,1,no,no
0930-EHUZA,female,0,no,no
6413-XKKPU,male,0,yes,yes
9975-SKRNR,male,0,no,no
3703-KBKZP,male,1,no,no
1449-XQEMT,male,0,no,no
2626-URJFX,male,0,yes,yes
4973-MGTON,female,0,yes,no
3682-YEUWS,male,0,yes,yes
1223-UNPKS,male,0,yes,yes
2612-RRIDN,male,0,no,no
4735-ASGMA,male,0,no,no
3446-QDSZF,female,0,no,no
3669-LVWZB,male,0,no,no
6892-EZDTG,female,0,yes,no
5117-IFGPS,male,1,yes,no
7379-FNIUJ,male,0,no,no
1627-AFWVJ,female,0,no,no
9725-SCPZG,male,0,no,yes
5884-GCYMI,male,0,no,no
3217-FZDMN,female,1,no,no
4486-EFAEB,male,0,no,no
0060-FUALY,female,0,yes,no
7853-GVUDZ,female,0,yes,yes
7480-QNVZJ,male,1,no,no
6954-OOYZZ,male,0,yes,no
7088-FBAWU,female,0,yes,yes
8313-AFGBW,male,0,yes,no
3943-KDREE,female,0,no,no
9239-ZBZZV,female,0,no,no
3097-IDVPU,male,0,yes,yes
4398-HSCJH,female,0,no,no
2197-OMWGI,female,1,yes,yes
2303-PJYHN,female,0,yes,no
9795-VOWON,male,0,no,no
1237-WIYYZ,female,0,no,no
1987-AUELQ,female,0,yes,no
7852-LECYP,male,1,yes,no
4430-UZIPO,male,0,no,no
4822-LPTYJ,male,0,yes,no
8165-CBKXO,male,0,yes,yes
6527-PZFPV,male,0,yes,yes
4855-SNKMY,female,0,no,no
9593-CVZKR,female,0,yes,yes
8595-SIZNC,female,1,yes,no
8008-HAWED,male,0,no,no
7124-UGSUR,female,1,yes,no
1862-SKORY,female,1,yes,no
5236-XMZJY,female,0,no,no
4827-DPADN,female,0,yes,yes
2694-CIUMO,female,0,no,no
5846-ABOBJ,male,0,yes,no
1439-LCGVL,female,0,yes,no
0909-SDHNU,female,0,no,yes
4647-XXZAM,female,0,yes,yes
1502-XFCVR,female,0,no,no
7740-KKCXF,male,0,yes,no
5360-XGYAZ,male,0,yes,yes
9692-TUSXH,female,0,no,no
7912-SYRQT,female,0,no,no
3557-HTYWR,female,0,no,no
4816-JBHOV,male,1,no,no
8920-NAVAY,male,1,no,no
1699-TLDLZ,female,0,yes,yes
5600-PDUJF,male,0,no,no
8292-TYSPY,male,0,no,no
0567-XRHCU,female,0,yes,yes
1867-BDVFH,male,0,yes,yes
2067-QYTCF,female,0,yes,no
2359-QWQUL,female,0,yes,no
9103-TCIHJ,female,0,no,no
7407-SUJIZ,male,0,no,no
9150-KPBJQ,female,0,no,no
0052-DCKON,male,0,yes,no
3654-ARMGP,female,0,no,no
9699-UBQFS,female,1,yes,no
9367-TCUYN,female,0,no,no
1261-FWTTE,male,1,no,no
3528-HFRIQ,male,1,yes,no
0708-SJDIS,female,0,no,no
4140-WJAWW,female,0,no,no
2073-QBVBI,female,0,yes,no
6928-ONTRW,female,0,yes,yes
3320-VEOYC,male,1,no,no
5231-FIQPA,female,0,no,no
6617-WLBQC,female,0,yes,yes
2599-CIPQE,male,0,yes,yes
6653-CBBOM,female,0,no,no
8774-GSBUN,male,0,yes,no
7326-RIGQZ,male,0,yes,yes
1401-FTHFQ,male,0,yes,yes
3247-ZVOUO,male,1,yes,no
0254-FNMCI,female,0,no,no
1848-LBZHY,female,0,yes,no
6101-IMRMM,male,0,no,yes
8118-TJAFG,male,0,yes,yes
5429-LWCMV,female,0,no,no
7298-IZWLY,female,0,no,no
9758-MFWGD,female,1,yes,yes
3955-JBZZM,male,0,no,no
1268-ASBGA,female,1,yes,no
8943-URTMR,female,0,no,no
4815-TUMEQ,female,0,no,no
4713-LZDRV,female,1,no,no
9909-IDLEK,male,0,yes,yes
4092-OFQZS,male,0,yes,no
1561-BWHIN,male,0,yes,yes
4325-NFSKC,male,1,no,no
9927-DSWDF,male,0,yes,no
9500-LTVBP,female,0,no,no
7252-NTGSS,female,0,no,no
8149-AIQCG,male,0,no,no
1360-JYXKQ,female,1,yes,no
2955-PSXOE,female,0,no,no
7762-URZQH,male,0,yes,no
0899-WZRSD,male,0,no,no
3255-GRXMG,male,0,no,yes
4828-FAZPK,female,0,yes,yes
6094-ZIVKX,female,0,no,no
6925-BAYGL,female,1,yes,no
3262-EIDHV,female,0,yes,yes
7354-OIJLX,male,0,no,no
1376-HHBDV,female,0,no,no
6907-NZZIJ,female,0,no,no
6133-OZILE,female,0,no,no
4135-FRWKJ,female,1,yes,yes
2911-UREFD,female,0,yes,no
3744-ZRRDZ,male,0,no,no
5673-TIYIB,male,0,no,no
6551-ZCOTS,male,1,no,no
7191-ADRGF,male,0,yes,no
5018-LXQQG,female,0,yes,yes
6892-BOGQE,female,0,yes,no
1602-IJQQE,female,0,no,no
4628-WQCQQ,male,0,no,yes
1746-TGTWV,male,0,yes,no
5995-SNNEW,male,1,yes,no
8050-WYBND,female,0,no,yes
2821-WARNZ,female,0,no,yes
4879-GZLFH,female,0,yes,yes
1644-IRKSF,female,0,yes,yes
8314-HTWVE,female,0,yes,yes
9402-ROUMJ,female,0,yes,yes
2507-QZPQS,male,0,no,no
7159-NOKYQ,male,0,yes,no
5707-ZMDJP,male,0,yes,yes
8779-YIQQA,male,0,yes,yes
7136-IHZJA,female,0,yes,yes
8966-OIQHG,female,0,yes,yes
7074-STDCN,male,0,no,no
3705-PSNGL,male,0,no,no
8739-QOTTN,female,0,yes,no
1399-OUPJN,female,0,yes,yes
0277-BKSQP,male,0,yes,yes
6502-HCJTI,male,1,yes,no
2606-RMDHZ,male,0,no,no
5774-XZTQC,female,0,yes,yes
2676-SSLTO,male,0,no,no
6266-QHOJZ,female,0,no,no
7269-JISCY,female,0,no,no
0363-SVHYR,male,0,yes,yes
